objectID,color,description,hierarchical_categories,price,product_type,showcase_image,tags,taxable,title,units_sold,weight
apparel-sample-data-2293424000,"[""blue""]","Discover the charm of our blue paperbag midi skirt, crafted from lightweight material for ultimate comfort. Featuring a stylish drawstring waist and a flowy silhouette, this skirt offers a relaxed fit that pairs beautifully with various tops for any casual occasion.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",60,skirts,https://storage.googleapis.com/landingpage-al/91433904_0.jpg,"[""paperbag"", ""midi"", ""casual""]",true,Blue paperbag midi skirt,980,0.02
apparel-sample-data-2293421000,"[""black"", ""white""]","Discover a striking black and white striped skirt featuring vibrant beaded accents that add a pop of color to your ensemble. Crafted from a shiny material, this skirt has a fitted waistline, perfect for a polished look on any occasion.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > skirts""}",85,skirts,https://storage.googleapis.com/landingpage-al/91433186_0.jpg,"[""striped"", ""embellished"", ""elegant"", ""fitted""]",true,Black and White Striped Skirt,890,0.42
apparel-sample-data-2293418000,"[""black""]","Discover the sophistication of our black leather wrap skirt. Crafted from smooth, shiny leather, this stylish piece features a chic wrap design with a side buckle, making it an ideal addition to your wardrobe for a polished look.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",150,skirts,https://storage.googleapis.com/landingpage-al/91431422_0.jpg,"[""leather"", ""wrap"", ""modern""]",true,Black Leather Wrap Skirt,950,0.12
apparel-sample-data-2293416000,"[""blue""]","Discover the allure of our blue wrap midi skirt, crafted from a lustrous material that offers a flattering silhouette and a stylish slit at the front. Perfectly paired with a crop top for an effortlessly chic outfit, this skirt is a versatile addition to your wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91430225_0.jpg,"[""blue"", ""midi"", ""wrap"", ""sophisticated""]",true,Blue Wrap Midi Skirt,984,0.5
apparel-sample-data-2293415000,"[""black""]","Discover the perfect blend of style and comfort with our black fitted textured knit skirt. Tailored with a sleek silhouette and high waist, this piece showcases a unique stretch fabric that enhances your natural shape, making it an ideal choice for both casual and polished occasions.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",55,skirts,https://storage.googleapis.com/landingpage-al/91429871_0.jpg,"[""textured"", ""fitted"", ""high-waist""]",true,Black Fitted Textured Knit Skirt,980,0.73
apparel-sample-data-2293414000,"[""black"", ""white"", ""green""]","Discover a blend of elegance and comfort with our floral pleated midi skirt. Adorned with a striking black background, the skirt boasts vibrant white flowers and lush green leaves, crafted from sheer pleated chiffon for a light and feminine feel. Perfectly tailored to a midi length, it offers versatility for any occasion.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91429119_0.jpg,"[""floral"", ""pleated"", ""chiffon"", ""feminine"", ""midi""]",true,Floral Pleated Midi Skirt,982,0.21
apparel-sample-data-2293412000,"[""blue""]","Discover the sophistication of our blue mid-length skirt suit, designed for modern elegance. The skirt features a stylish side slit, complemented by a matching jacket that showcases the same refined details. Perfect for professional settings or evening events, this ensemble offers a polished look with every wear.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",150,skirts,https://storage.googleapis.com/landingpage-al/91428555_0.jpg,"[""blue"", ""fashionable"", ""versatile""]",true,Blue Mid-Length Skirt Suit,982,0.78
apparel-sample-data-2293410000,"[""pink""]","Discover a chic addition to your wardrobe with our Pink Wrap Midi Skirt. Crafted from stretchy material for comfort, it features a stylish side slit that enhances movement and flair. This skirt pairs beautifully with various tops, making it perfect for both casual outings and upscale events.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91428248_0.jpg,"[""multicolor"", ""midi"", ""wrap"", ""stylish"", ""versatile""]",true,Pink Wrap Midi Skirt,982,0.34
apparel-sample-data-2293409000,"[""red"", ""burgundy""]","Discover a beautiful red velvet skirt that adds a touch of sophistication to any outfit. This mid-length design features a luxurious texture, perfect for both casual and formal occasions. Pair it with your favorite top for a stylish ensemble.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91428097_0.jpg,"[""multicolor"", ""velvet"", ""elegant""]",true,Red Velvet Skirt,890,0.59
apparel-sample-data-2293397000,"[""tan"", ""brown"", ""black""]","Discover the perfect combination of comfort and style with our leopard print midi skirt. Crafted from stretchy material, this high-waisted skirt features a flattering fit that gracefully extends down to the knees. The mix of tan, brown, and black colors creates a versatile look suitable for various occasions.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91421578_0.jpg,"[""multicolor"", ""scuba"", ""pencil"", ""leopard"", ""print"", ""high-waist"", ""flattering""]",true,Leopard Print Midi Skirt,890,0.27
apparel-sample-data-2293396000,"[""black"", ""white""]","Add a touch of contemporary style to your wardrobe with this black and white zigzag patterned skirt. Crafted from stretchy fabric for a comfortable fit, this high-waisted piece effortlessly combines fashion and comfort, making it a versatile addition to any outfit.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91419706_0.jpg,"[""black"", ""zigzag"", ""high waist"", ""stretchy"", ""fashionable""]",true,Black and White Zigzag Skirt,890,0.44
apparel-sample-data-2293386000,"[""navy blue"", ""light blue"", ""white""]","Discover a stylish addition to your wardrobe with our multicolored striped knit skirt. Crafted from a comfortable blend of cotton and polyester, this skirt features an eye-catching design with alternating dark and light stripes in navy blue, light blue, and white. The high waist and elasticized band ensure a flattering fit, making it versatile enough to pair with a range of tops and footwear for various occasions.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",65,skirts,https://storage.googleapis.com/landingpage-al/91410757_0.jpg,"[""striped"", ""textured"", ""pencil"", ""casual"", ""fashionable""]",true,Multicolored Striped Knit Skirt,890,0.45
apparel-sample-data-2293369000,"[""black"", ""green""]","Introduce a vibrant touch to your wardrobe with this black and green striped skirt. This stylish piece is designed to offer a comfortable mid-length fit, perfect for casual outings or dressed-up occasions alike.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91402402_0.jpg,"[""striped"", ""multicolor"", ""casual""]",true,Black and Green Striped Skirt,879,0.02
apparel-sample-data-2293358000,"[""white""]","This stunning white lace skirt showcases intricate detailing that adds a touch of sophistication to your outfit. Its versatile mid-length design makes it perfect for both casual and formal occasions, effortlessly elevating your wardrobe.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91399817_0.jpg,"[""lace"", ""elegant"", ""multicolor""]",true,Elegant White Lace Skirt,890,0.39
apparel-sample-data-2293352000,"[""white""]","Embrace effortless sophistication with our white off-the-shoulder crop top paired with a fitted midi skirt featuring a chic side slit. The ruffled design of the crop top adds a touch of femininity, making this ensemble perfect for both casual outings and special occasions.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91396546_0.jpg,"[""fitted"", ""elegant"", ""versatile""]",true,White Off-the-Shoulder Crop Top with Midi Skirt,980,0.3
apparel-sample-data-2293348000,"[""black""]","Discover sophistication with our black lace midi skirt. Crafted from stretchy material, this high-waisted design hugs your figure beautifully and features an intricate lace pattern. Perfect for both casual outings and elegant occasions, it falls gracefully just above the knee for a flattering silhouette.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91393159_0.jpg,"[""black"", ""lace"", ""elegant"", ""fitted"", ""high-waisted""]",true,Black Lace Midi Skirt,982,0.44
apparel-sample-data-2293346000,"[""black""]","Discover the perfect blend of comfort and style with our black knit midi skirt. Crafted from stretchy knit material, this skirt features a flattering high waist and a chic midi length that falls elegantly above the knee. This wardrobe staple can effortlessly transition from casual outings to more formal occasions, making it a versatile choice for any event.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91392223_0.jpg,"[""black"", ""ribbed"", ""versatile"", ""midi""]",true,Black Knit Midi Skirt,890,0.36
apparel-sample-data-2293339000,"[""grey"", ""white"", ""beige""]","Discover the charm of our pleated midi skirt featuring a delicate sheer overlay and stylish beige sash. This versatile piece combines elegance with comfort, perfect for both casual and formal outings.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91384491_0.jpg,"[""pleated"", ""sheer"", ""elegant""]",true,Pleated Midi Skirt with Sheer Overlay,940,0.41
apparel-sample-data-2293331000,"[""black""]","Discover the charm of our black suede skirt adorned with a whimsical star pattern and striking gold stars. The eye-catching gold zipper adds a touch of modern flair, making it a versatile piece perfect for pairing with your favorite tops and tights.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",85,skirts,https://storage.googleapis.com/landingpage-al/91378070_0.jpg,"[""multicolor"", ""leather"", ""suede-trimmed"", ""stylish""]",true,Black suede skirt with gold embellishments,980,0.37
apparel-sample-data-2293324000,"[""black""]","Discover the sophistication of our black pencil skirt, beautifully designed with a flowy, asymmetrical hemline. Crafted from soft, flowing material, this high-waisted skirt combines comfort and style, making it a versatile addition to your wardrobe.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",85,skirts,https://storage.googleapis.com/landingpage-al/91374597_0.jpg,"[""asymmetrical"", ""high-waisted"", ""elegant""]",true,Black Pencil Skirt,980,0.29
apparel-sample-data-2293313000,"[""pink""]","Discover the charm of our pink wrap skirt, crafted from stretchy material for an ideal fit. Designed with a high waist and a flowy silhouette, this piece pairs beautifully with bandeau tops or crop tops, making it a summer essential for any wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91370453_0.jpg,"[""multicolor"", ""asymmetric"", ""flowy"", ""summer""]",true,Pink Wrap Skirt,980,0.55
apparel-sample-data-2293312000,"[""black""]","Discover the charm of our black bodycon midi skirt, designed with a high-waisted fit and crafted from stretchy material for comfort and style. This simple yet versatile piece effortlessly transitions from casual to formal occasions, making it a must-have in your wardrobe.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91370449_0.jpg,"[""black"", ""bodycon"", ""versatile""]",true,Black bodycon midi skirt,879,0.03
apparel-sample-data-2293298000,"[""gray""]","Discover the perfect blend of comfort and style with our gray ribbed midi skirt. Crafted from a stretchy knit material, this skirt ensures a flattering fit while its sleek, solid design effortlessly complements any outfit. Ideal for both casual and formal occasions, it falls just above the knee for a modern look.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",70,skirts,https://storage.googleapis.com/landingpage-al/91362181_0.jpg,"[""ribbed"", ""stretchy"", ""elegant""]",true,Gray Ribbed Midi Skirt,879,0.19
apparel-sample-data-2293295000,"[""mustard yellow""]","Unveil your style with our mustard yellow midi skirt, designed for both comfort and elegance. Crafted from stretchy material, this high-waisted piece offers versatility for any occasion—whether you choose to dress it up or keep it casual.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91359762_0.jpg,"[""multicolor"", ""versatile"", ""high-waisted"", ""fashion-forward""]",true,Mustard Yellow Midi Skirt,982,0.88
